entity_type,entity_slug,assertion_id,claim_text,evidence_type,current_sources,gap_class,reference_grade,page_url
exposure,diet-quality,$.sensitive_windows[0],$.sensitive_windows[0],,ref1,UNNAMESPACED_ID,has_doi,/atlas/exposures/diet-quality
exposure,diet-quality,$.tissues[0],adipose tissue,,ref1,UNNAMESPACED_ID,has_doi,/atlas/exposures/diet-quality
exposure,endocrine-disruptors,$.gxe_highlights[0],$.gxe_highlights[0],pathway,ref1|ref2,UNNAMESPACED_ID,has_doi,/atlas/exposures/endocrine-disruptors
exposure,endocrine-disruptors,$.gxe_highlights[1],$.gxe_highlights[1],literature,ref3|ref4,UNNAMESPACED_ID,has_doi,/atlas/exposures/endocrine-disruptors
exposure,endocrine-disruptors,$.sensitive_windows[0],$.sensitive_windows[0],,ref1|ref3,UNNAMESPACED_ID,has_doi,/atlas/exposures/endocrine-disruptors
exposure,endocrine-disruptors,$.sensitive_windows[1],$.sensitive_windows[1],,ref2|ref4,UNNAMESPACED_ID,has_doi,/atlas/exposures/endocrine-disruptors
exposure,endocrine-disruptors,$.tissues[0],adipose tissue,,ref3|ref4,UNNAMESPACED_ID,has_doi,/atlas/exposures/endocrine-disruptors
exposure,endocrine-disruptors,$.tissues[1],mammary gland,,ref1|ref2,UNNAMESPACED_ID,has_doi,/atlas/exposures/endocrine-disruptors
exposure,endocrine-disruptors,$.tissues[2],thyroid,,ref2,UNNAMESPACED_ID,has_doi,/atlas/exposures/endocrine-disruptors
exposure,endotoxin,$.sensitive_windows[0],$.sensitive_windows[0],,ref1,UNNAMESPACED_ID,journal_only,/atlas/exposures/endotoxin
exposure,endotoxin,$.tissues[0],airway mucosa,,ref1,UNNAMESPACED_ID,journal_only,/atlas/exposures/endotoxin
exposure,greenspace,$.sensitive_windows[0],$.sensitive_windows[0],,ref1,UNNAMESPACED_ID,has_doi,/atlas/exposures/greenspace
exposure,heavy-metals,$.gxe_highlights[0],$.gxe_highlights[0],literature,ref1|ref3,UNNAMESPACED_ID,has_doi,/atlas/exposures/heavy-metals
exposure,heavy-metals,$.gxe_highlights[1],$.gxe_highlights[1],pathway,ref2|ref4,UNNAMESPACED_ID,has_doi,/atlas/exposures/heavy-metals
exposure,heavy-metals,$.sensitive_windows[0],$.sensitive_windows[0],,ref1|ref2,UNNAMESPACED_ID,has_doi,/atlas/exposures/heavy-metals
exposure,heavy-metals,$.sensitive_windows[1],$.sensitive_windows[1],,ref2|ref4,UNNAMESPACED_ID,has_doi,/atlas/exposures/heavy-metals
exposure,heavy-metals,$.tissues[0],brain,,ref1|ref3,UNNAMESPACED_ID,has_doi,/atlas/exposures/heavy-metals
exposure,heavy-metals,$.tissues[1],kidney,,ref2,UNNAMESPACED_ID,has_doi,/atlas/exposures/heavy-metals
exposure,heavy-metals,$.tissues[2],vascular endothelium,,ref4,UNNAMESPACED_ID,has_doi,/atlas/exposures/heavy-metals
exposure,obesity-exposure,$.sensitive_windows[0],$.sensitive_windows[0],,ref1,UNNAMESPACED_ID,has_doi,/atlas/exposures/obesity-exposure
exposure,obesity-exposure,$.tissues[0],adipose tissue,,ref1,UNNAMESPACED_ID,has_doi,/atlas/exposures/obesity-exposure
exposure,ozone,$.sensitive_windows[0],$.sensitive_windows[0],,ref1,UNNAMESPACED_ID,url_only,/atlas/exposures/ozone
exposure,ozone,$.tissues[0],bronchial epithelium,,ref1,UNNAMESPACED_ID,url_only,/atlas/exposures/ozone
exposure,physical-activity,$.gxe_highlights[0],$.gxe_highlights[0],intervention,ref2,UNNAMESPACED_ID,has_doi,/atlas/exposures/physical-activity
exposure,physical-activity,$.gxe_highlights[1],$.gxe_highlights[1],literature,ref2,UNNAMESPACED_ID,has_doi,/atlas/exposures/physical-activity
exposure,physical-activity,$.sensitive_windows[0],$.sensitive_windows[0],,ref1,UNNAMESPACED_ID,has_doi,/atlas/exposures/physical-activity
exposure,physical-activity,$.tissues[0],skeletal muscle,,ref1,UNNAMESPACED_ID,has_doi,/atlas/exposures/physical-activity
exposure,physical-activity,$.tissues[1],adipose tissue,,ref1,UNNAMESPACED_ID,has_doi,/atlas/exposures/physical-activity
exposure,psychosocial-stress,$.sensitive_windows[0],$.sensitive_windows[0],,ref1,UNNAMESPACED_ID,has_doi,/atlas/exposures/psychosocial-stress
exposure,psychosocial-stress,$.tissues[0],brain,,ref1,UNNAMESPACED_ID,has_doi,/atlas/exposures/psychosocial-stress
exposure,sleep-deprivation,$.gxe_highlights[0],$.gxe_highlights[0],literature,ref2,UNNAMESPACED_ID,has_doi,/atlas/exposures/sleep-deprivation
exposure,sleep-deprivation,$.sensitive_windows[0],$.sensitive_windows[0],,ref1|ref2,UNNAMESPACED_ID,has_doi,/atlas/exposures/sleep-deprivation
exposure,sleep-deprivation,$.tissues[0],brain,,ref1,UNNAMESPACED_ID,has_doi,/atlas/exposures/sleep-deprivation
exposure,sleep-deprivation,$.tissues[1],adipose tissue,,ref1,UNNAMESPACED_ID,has_doi,/atlas/exposures/sleep-deprivation
exposure,tobacco,$.sensitive_windows[0],$.sensitive_windows[0],,ref1,UNNAMESPACED_ID,url_only,/atlas/exposures/tobacco
exposure,tobacco,$.tissues[0],lung,,ref1,UNNAMESPACED_ID,url_only,/atlas/exposures/tobacco
exposure,tobacco-smoke-prenatal,$.sensitive_windows[0],$.sensitive_windows[0],,ref1,UNNAMESPACED_ID,journal_only,/atlas/exposures/tobacco-smoke-prenatal
exposure,tobacco-smoke-prenatal,$.tissues[0],developing lung,,ref1,UNNAMESPACED_ID,journal_only,/atlas/exposures/tobacco-smoke-prenatal
exposure,uv-radiation,$.sensitive_windows[0],$.sensitive_windows[0],,ref1,UNNAMESPACED_ID,url_only,/atlas/exposures/uv-radiation
exposure,uv-radiation,$.tissues[0],skin,,ref1,UNNAMESPACED_ID,url_only,/atlas/exposures/uv-radiation
pathway,complement-system,$.environmental_triggers[0],$.environmental_triggers[0],,ref1|ref3,UNNAMESPACED_ID,has_doi,/atlas/pathways/complement-system
pathway,complement-system,$.environmental_triggers[1],$.environmental_triggers[1],,ref2|ref4,UNNAMESPACED_ID,has_doi,/atlas/pathways/complement-system
pathway,complement-system,$.environmental_triggers[2],$.environmental_triggers[2],,ref4,UNNAMESPACED_ID,has_doi,/atlas/pathways/complement-system
pathway,complement-system,$.key_genes[0],$.key_genes[0],,ref1|ref4,UNNAMESPACED_ID,has_doi,/atlas/pathways/complement-system
pathway,complement-system,$.key_genes[1],$.key_genes[1],,ref2,UNNAMESPACED_ID,has_doi,/atlas/pathways/complement-system
pathway,complement-system,$.linked_diseases[0],$.linked_diseases[0],,ref1|ref3,UNNAMESPACED_ID,has_doi,/atlas/pathways/complement-system
pathway,complement-system,$.linked_diseases[1],$.linked_diseases[1],,ref2|ref4,UNNAMESPACED_ID,has_doi,/atlas/pathways/complement-system
pathway,complement-system,$.linked_exposures[0],$.linked_exposures[0],,ref1|ref3,UNNAMESPACED_ID,has_doi,/atlas/pathways/complement-system
pathway,complement-system,$.linked_exposures[1],$.linked_exposures[1],,ref2|ref4,UNNAMESPACED_ID,has_doi,/atlas/pathways/complement-system
pathway,dna-damage-repair,$.environmental_triggers[0],$.environmental_triggers[0],,ref1|ref3,UNNAMESPACED_ID,has_doi,/atlas/pathways/dna-damage-repair
pathway,dna-damage-repair,$.environmental_triggers[1],$.environmental_triggers[1],,ref2|ref4,UNNAMESPACED_ID,has_doi,/atlas/pathways/dna-damage-repair
pathway,dna-damage-repair,$.environmental_triggers[2],$.environmental_triggers[2],,ref4,UNNAMESPACED_ID,has_doi,/atlas/pathways/dna-damage-repair
pathway,dna-damage-repair,$.key_genes[0],$.key_genes[0],,ref1|ref4,UNNAMESPACED_ID,has_doi,/atlas/pathways/dna-damage-repair
pathway,dna-damage-repair,$.key_genes[1],$.key_genes[1],,ref2|ref4,UNNAMESPACED_ID,has_doi,/atlas/pathways/dna-damage-repair
pathway,dna-damage-repair,$.key_genes[2],$.key_genes[2],,ref1|ref3,UNNAMESPACED_ID,has_doi,/atlas/pathways/dna-damage-repair
pathway,dna-damage-repair,$.key_genes[3],$.key_genes[3],,ref3,UNNAMESPACED_ID,has_doi,/atlas/pathways/dna-damage-repair
pathway,dna-damage-repair,$.linked_diseases[0],$.linked_diseases[0],,ref1|ref4,UNNAMESPACED_ID,has_doi,/atlas/pathways/dna-damage-repair
pathway,dna-damage-repair,$.linked_diseases[1],$.linked_diseases[1],,ref2|ref3,UNNAMESPACED_ID,has_doi,/atlas/pathways/dna-damage-repair
pathway,dna-damage-repair,$.linked_diseases[2],$.linked_diseases[2],,ref3,UNNAMESPACED_ID,has_doi,/atlas/pathways/dna-damage-repair
pathway,dna-damage-repair,$.linked_exposures[0],$.linked_exposures[0],,ref1|ref3,UNNAMESPACED_ID,has_doi,/atlas/pathways/dna-damage-repair
pathway,dna-damage-repair,$.linked_exposures[1],$.linked_exposures[1],,ref4,UNNAMESPACED_ID,has_doi,/atlas/pathways/dna-damage-repair
pathway,dopamine-signaling,$.environmental_triggers[0],$.environmental_triggers[0],,ref1|ref3,UNNAMESPACED_ID,has_doi,/atlas/pathways/dopamine-signaling
pathway,dopamine-signaling,$.environmental_triggers[1],$.environmental_triggers[1],,ref2|ref4,UNNAMESPACED_ID,has_doi,/atlas/pathways/dopamine-signaling
pathway,dopamine-signaling,$.environmental_triggers[2],$.environmental_triggers[2],,ref4,UNNAMESPACED_ID,has_doi,/atlas/pathways/dopamine-signaling
pathway,dopamine-signaling,$.key_genes[0],$.key_genes[0],,ref1|ref4,UNNAMESPACED_ID,has_doi,/atlas/pathways/dopamine-signaling
pathway,dopamine-signaling,$.key_genes[1],$.key_genes[1],,ref2,UNNAMESPACED_ID,has_doi,/atlas/pathways/dopamine-signaling
pathway,dopamine-signaling,$.linked_diseases[0],$.linked_diseases[0],,ref1|ref4,UNNAMESPACED_ID,has_doi,/atlas/pathways/dopamine-signaling
pathway,dopamine-signaling,$.linked_diseases[1],$.linked_diseases[1],,ref2|ref3,UNNAMESPACED_ID,has_doi,/atlas/pathways/dopamine-signaling
pathway,dopamine-signaling,$.linked_exposures[0],$.linked_exposures[0],,ref2|ref4,UNNAMESPACED_ID,has_doi,/atlas/pathways/dopamine-signaling
pathway,dopamine-signaling,$.linked_exposures[1],$.linked_exposures[1],,ref1|ref3,UNNAMESPACED_ID,has_doi,/atlas/pathways/dopamine-signaling
pathway,hpa-axis,$.environmental_triggers[0],$.environmental_triggers[0],,ref1|ref4,UNNAMESPACED_ID,has_doi,/atlas/pathways/hpa-axis
pathway,hpa-axis,$.environmental_triggers[1],$.environmental_triggers[1],,ref2|ref3,UNNAMESPACED_ID,has_doi,/atlas/pathways/hpa-axis
pathway,hpa-axis,$.environmental_triggers[2],$.environmental_triggers[2],,ref4,UNNAMESPACED_ID,has_doi,/atlas/pathways/hpa-axis
pathway,hpa-axis,$.key_genes[0],$.key_genes[0],,ref1|ref3,UNNAMESPACED_ID,has_doi,/atlas/pathways/hpa-axis
pathway,hpa-axis,$.key_genes[1],$.key_genes[1],,ref2|ref4,UNNAMESPACED_ID,has_doi,/atlas/pathways/hpa-axis
pathway,hpa-axis,$.linked_diseases[0],$.linked_diseases[0],,ref2|ref4,UNNAMESPACED_ID,has_doi,/atlas/pathways/hpa-axis
pathway,hpa-axis,$.linked_diseases[1],$.linked_diseases[1],,ref1|ref3,UNNAMESPACED_ID,has_doi,/atlas/pathways/hpa-axis
pathway,hpa-axis,$.linked_exposures[0],$.linked_exposures[0],,ref1|ref4,UNNAMESPACED_ID,has_doi,/atlas/pathways/hpa-axis
pathway,hpa-axis,$.linked_exposures[1],$.linked_exposures[1],,ref2|ref3,UNNAMESPACED_ID,has_doi,/atlas/pathways/hpa-axis
pathway,il33-st2-axis,$.environmental_triggers[0],$.environmental_triggers[0],,ref1|ref2,UNNAMESPACED_ID,has_doi,/atlas/pathways/il33-st2-axis
pathway,il33-st2-axis,$.environmental_triggers[1],$.environmental_triggers[1],,ref1,UNNAMESPACED_ID,has_doi,/atlas/pathways/il33-st2-axis
pathway,il33-st2-axis,$.environmental_triggers[2],$.environmental_triggers[2],,ref4,UNNAMESPACED_ID,has_doi,/atlas/pathways/il33-st2-axis
pathway,il33-st2-axis,$.key_genes[0],$.key_genes[0],,ref1|ref5,UNNAMESPACED_ID,has_doi,/atlas/pathways/il33-st2-axis
pathway,il33-st2-axis,$.key_genes[1],$.key_genes[1],,ref1|ref5,UNNAMESPACED_ID,has_doi,/atlas/pathways/il33-st2-axis
pathway,il33-st2-axis,$.key_genes[2],$.key_genes[2],,ref2|ref4,UNNAMESPACED_ID,has_doi,/atlas/pathways/il33-st2-axis
pathway,il33-st2-axis,$.key_genes[3],$.key_genes[3],,ref3,UNNAMESPACED_ID,has_doi,/atlas/pathways/il33-st2-axis
pathway,il33-st2-axis,$.linked_diseases[0],$.linked_diseases[0],,ref1|ref2|ref5,UNNAMESPACED_ID,has_doi,/atlas/pathways/il33-st2-axis
pathway,il33-st2-axis,$.linked_diseases[1],$.linked_diseases[1],,ref1|ref4,UNNAMESPACED_ID,has_doi,/atlas/pathways/il33-st2-axis
pathway,il33-st2-axis,$.linked_exposures[0],$.linked_exposures[0],,ref1|ref2,UNNAMESPACED_ID,has_doi,/atlas/pathways/il33-st2-axis
pathway,il33-st2-axis,$.linked_exposures[1],$.linked_exposures[1],,ref4,UNNAMESPACED_ID,has_doi,/atlas/pathways/il33-st2-axis
pathway,insulin-signaling,$.environmental_triggers[0],$.environmental_triggers[0],,ref1|ref3,UNNAMESPACED_ID,has_doi,/atlas/pathways/insulin-signaling
pathway,insulin-signaling,$.environmental_triggers[1],$.environmental_triggers[1],,ref2|ref4,UNNAMESPACED_ID,has_doi,/atlas/pathways/insulin-signaling
pathway,insulin-signaling,$.environmental_triggers[2],$.environmental_triggers[2],,ref4,UNNAMESPACED_ID,has_doi,/atlas/pathways/insulin-signaling
pathway,insulin-signaling,$.key_genes[0],$.key_genes[0],,ref1|ref4,UNNAMESPACED_ID,has_doi,/atlas/pathways/insulin-signaling
pathway,insulin-signaling,$.key_genes[1],$.key_genes[1],,ref2|ref4,UNNAMESPACED_ID,has_doi,/atlas/pathways/insulin-signaling
pathway,insulin-signaling,$.key_genes[2],$.key_genes[2],,ref3,UNNAMESPACED_ID,has_doi,/atlas/pathways/insulin-signaling
pathway,insulin-signaling,$.linked_diseases[0],$.linked_diseases[0],,ref1|ref4,UNNAMESPACED_ID,has_doi,/atlas/pathways/insulin-signaling
pathway,insulin-signaling,$.linked_diseases[1],$.linked_diseases[1],,ref2|ref3,UNNAMESPACED_ID,has_doi,/atlas/pathways/insulin-signaling
pathway,insulin-signaling,$.linked_exposures[0],$.linked_exposures[0],,ref1|ref3,UNNAMESPACED_ID,has_doi,/atlas/pathways/insulin-signaling
pathway,insulin-signaling,$.linked_exposures[1],$.linked_exposures[1],,ref2|ref4,UNNAMESPACED_ID,has_doi,/atlas/pathways/insulin-signaling
pathway,jak-stat-signaling,$.environmental_triggers[0],$.environmental_triggers[0],,ref1,UNNAMESPACED_ID,has_doi,/atlas/pathways/jak-stat-signaling
pathway,jak-stat-signaling,$.environmental_triggers[1],$.environmental_triggers[1],,ref1,UNNAMESPACED_ID,has_doi,/atlas/pathways/jak-stat-signaling
pathway,jak-stat-signaling,$.linked_diseases[0],$.linked_diseases[0],,ref2,UNNAMESPACED_ID,has_doi,/atlas/pathways/jak-stat-signaling
pathway,jak-stat-signaling,$.linked_diseases[1],$.linked_diseases[1],,ref2,UNNAMESPACED_ID,has_doi,/atlas/pathways/jak-stat-signaling
pathway,jak-stat-signaling,$.linked_diseases[2],$.linked_diseases[2],,ref2,UNNAMESPACED_ID,has_doi,/atlas/pathways/jak-stat-signaling
pathway,jak-stat-signaling,$.linked_exposures[0],$.linked_exposures[0],,ref1,UNNAMESPACED_ID,has_doi,/atlas/pathways/jak-stat-signaling
pathway,ldl-cholesterol-metabolism,$.environmental_triggers[0],$.environmental_triggers[0],,ref1|ref2,UNNAMESPACED_ID,has_doi,/atlas/pathways/ldl-cholesterol-metabolism
pathway,ldl-cholesterol-metabolism,$.environmental_triggers[1],$.environmental_triggers[1],,ref2|ref3,UNNAMESPACED_ID,has_doi,/atlas/pathways/ldl-cholesterol-metabolism
pathway,ldl-cholesterol-metabolism,$.environmental_triggers[2],$.environmental_triggers[2],,ref3,UNNAMESPACED_ID,has_doi,/atlas/pathways/ldl-cholesterol-metabolism
pathway,ldl-cholesterol-metabolism,$.key_genes[0],$.key_genes[0],,ref1|ref4,UNNAMESPACED_ID,has_doi,/atlas/pathways/ldl-cholesterol-metabolism
pathway,ldl-cholesterol-metabolism,$.key_genes[1],$.key_genes[1],,ref2|ref4,UNNAMESPACED_ID,has_doi,/atlas/pathways/ldl-cholesterol-metabolism
pathway,ldl-cholesterol-metabolism,$.key_genes[2],$.key_genes[2],,ref3|ref4,UNNAMESPACED_ID,has_doi,/atlas/pathways/ldl-cholesterol-metabolism
pathway,ldl-cholesterol-metabolism,$.linked_diseases[0],$.linked_diseases[0],,ref1|ref4,UNNAMESPACED_ID,has_doi,/atlas/pathways/ldl-cholesterol-metabolism
pathway,ldl-cholesterol-metabolism,$.linked_diseases[1],$.linked_diseases[1],,ref3,UNNAMESPACED_ID,has_doi,/atlas/pathways/ldl-cholesterol-metabolism
pathway,ldl-cholesterol-metabolism,$.linked_exposures[0],$.linked_exposures[0],,ref1|ref2,UNNAMESPACED_ID,has_doi,/atlas/pathways/ldl-cholesterol-metabolism
pathway,ldl-cholesterol-metabolism,$.linked_exposures[1],$.linked_exposures[1],,ref3|ref4,UNNAMESPACED_ID,has_doi,/atlas/pathways/ldl-cholesterol-metabolism
pathway,nf-kb,ref3,KEGG: Kyoto Encyclopedia of Genes and Genomes,,ref3,ORPHAN,has_doi,/atlas/pathways/nf-kb
pathway,nf-kb,$.environmental_triggers[0],$.environmental_triggers[0],,ref1,UNNAMESPACED_ID,has_doi,/atlas/pathways/nf-kb
pathway,nf-kb,$.environmental_triggers[1],$.environmental_triggers[1],,ref5,UNNAMESPACED_ID,has_doi,/atlas/pathways/nf-kb
pathway,nf-kb,$.environmental_triggers[2],$.environmental_triggers[2],,ref2,UNNAMESPACED_ID,has_doi,/atlas/pathways/nf-kb
pathway,nf-kb,$.key_genes[0],$.key_genes[0],,ref1|ref4,UNNAMESPACED_ID,has_doi,/atlas/pathways/nf-kb
pathway,nf-kb,$.linked_diseases[0],$.linked_diseases[0],,ref1|ref4,UNNAMESPACED_ID,has_doi,/atlas/pathways/nf-kb
pathway,nf-kb,$.linked_exposures[0],$.linked_exposures[0],,ref1|ref4|ref5,UNNAMESPACED_ID,has_doi,/atlas/pathways/nf-kb
pathway,oxidative-stress-response,$.environmental_triggers[0],$.environmental_triggers[0],,ref1|ref2,UNNAMESPACED_ID,has_doi,/atlas/pathways/oxidative-stress-response
pathway,oxidative-stress-response,$.environmental_triggers[1],$.environmental_triggers[1],,ref1,UNNAMESPACED_ID,has_doi,/atlas/pathways/oxidative-stress-response
pathway,oxidative-stress-response,$.environmental_triggers[2],$.environmental_triggers[2],,ref1,UNNAMESPACED_ID,has_doi,/atlas/pathways/oxidative-stress-response
pathway,oxidative-stress-response,$.key_genes[0],$.key_genes[0],,ref1,UNNAMESPACED_ID,has_doi,/atlas/pathways/oxidative-stress-response
pathway,oxidative-stress-response,$.key_genes[1],$.key_genes[1],,ref2,UNNAMESPACED_ID,has_doi,/atlas/pathways/oxidative-stress-response
pathway,oxidative-stress-response,$.linked_diseases[0],$.linked_diseases[0],,ref2,UNNAMESPACED_ID,has_doi,/atlas/pathways/oxidative-stress-response
pathway,oxidative-stress-response,$.linked_diseases[1],$.linked_diseases[1],,ref1,UNNAMESPACED_ID,has_doi,/atlas/pathways/oxidative-stress-response
pathway,oxidative-stress-response,$.linked_exposures[0],$.linked_exposures[0],,ref2,UNNAMESPACED_ID,has_doi,/atlas/pathways/oxidative-stress-response
pathway,oxidative-stress-response,$.linked_exposures[1],$.linked_exposures[1],,ref1,UNNAMESPACED_ID,has_doi,/atlas/pathways/oxidative-stress-response
pathway,pi3k-akt-mtor,$.environmental_triggers[0],$.environmental_triggers[0],,ref1|ref3,UNNAMESPACED_ID,has_doi,/atlas/pathways/pi3k-akt-mtor
pathway,pi3k-akt-mtor,$.environmental_triggers[1],$.environmental_triggers[1],,ref2,UNNAMESPACED_ID,has_doi,/atlas/pathways/pi3k-akt-mtor
pathway,pi3k-akt-mtor,$.environmental_triggers[2],$.environmental_triggers[2],,ref4,UNNAMESPACED_ID,has_doi,/atlas/pathways/pi3k-akt-mtor
pathway,pi3k-akt-mtor,$.key_genes[0],$.key_genes[0],,ref1|ref4,UNNAMESPACED_ID,has_doi,/atlas/pathways/pi3k-akt-mtor
pathway,pi3k-akt-mtor,$.key_genes[1],$.key_genes[1],,ref2|ref3,UNNAMESPACED_ID,has_doi,/atlas/pathways/pi3k-akt-mtor
pathway,pi3k-akt-mtor,$.linked_diseases[0],$.linked_diseases[0],,ref1|ref4,UNNAMESPACED_ID,has_doi,/atlas/pathways/pi3k-akt-mtor
pathway,pi3k-akt-mtor,$.linked_diseases[1],$.linked_diseases[1],,ref2|ref3,UNNAMESPACED_ID,has_doi,/atlas/pathways/pi3k-akt-mtor
pathway,pi3k-akt-mtor,$.linked_diseases[2],$.linked_diseases[2],,ref3,UNNAMESPACED_ID,has_doi,/atlas/pathways/pi3k-akt-mtor
pathway,pi3k-akt-mtor,$.linked_exposures[0],$.linked_exposures[0],,ref1|ref4,UNNAMESPACED_ID,has_doi,/atlas/pathways/pi3k-akt-mtor
pathway,pi3k-akt-mtor,$.linked_exposures[1],$.linked_exposures[1],,ref2|ref3,UNNAMESPACED_ID,has_doi,/atlas/pathways/pi3k-akt-mtor
pathway,tnf-signaling,$.environmental_triggers[0],$.environmental_triggers[0],,ref1,UNNAMESPACED_ID,has_doi,/atlas/pathways/tnf-signaling
pathway,tnf-signaling,$.environmental_triggers[1],$.environmental_triggers[1],,ref2,UNNAMESPACED_ID,has_doi,/atlas/pathways/tnf-signaling
pathway,tnf-signaling,$.linked_diseases[0],$.linked_diseases[0],,ref2,UNNAMESPACED_ID,has_doi,/atlas/pathways/tnf-signaling
pathway,tnf-signaling,$.linked_diseases[1],$.linked_diseases[1],,ref2,UNNAMESPACED_ID,has_doi,/atlas/pathways/tnf-signaling
pathway,tnf-signaling,$.linked_diseases[2],$.linked_diseases[2],,ref1,UNNAMESPACED_ID,has_doi,/atlas/pathways/tnf-signaling
pathway,tnf-signaling,$.linked_exposures[0],$.linked_exposures[0],,ref1,UNNAMESPACED_ID,has_doi,/atlas/pathways/tnf-signaling
