site_id,unit_id,unit_id_confidence,ts_raw,ts_est,shift_hours,pollutant,value,unit,instrument_class,zero_run_length,excluded,exclusion_reason,v1_scope,scope_reason
ashburn-collocated,apex-05,confirmed,2026-07-02 13:00:00,2026-07-02 11:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,20,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-02 13:00:00,2026-07-02 11:00:00,2,VOCs,102.92,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-02 13:00:00,2026-07-02 11:00:00,2,PM2.5,33.75,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-02 14:00:00,2026-07-02 12:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,20,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-02 14:00:00,2026-07-02 12:00:00,2,VOCs,51.99,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-02 14:00:00,2026-07-02 12:00:00,2,PM2.5,31.62,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-02 15:00:00,2026-07-02 13:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,20,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-02 15:00:00,2026-07-02 13:00:00,2,VOCs,21.75,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-02 15:00:00,2026-07-02 13:00:00,2,PM2.5,31.72,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-02 16:00:00,2026-07-02 14:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,20,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-02 16:00:00,2026-07-02 14:00:00,2,VOCs,11.87,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-02 16:00:00,2026-07-02 14:00:00,2,PM2.5,30.71,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-02 17:00:00,2026-07-02 15:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,20,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-02 17:00:00,2026-07-02 15:00:00,2,VOCs,8.02,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-02 17:00:00,2026-07-02 15:00:00,2,PM2.5,29.67,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-02 18:00:00,2026-07-02 16:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,20,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-02 18:00:00,2026-07-02 16:00:00,2,VOCs,9.75,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-02 18:00:00,2026-07-02 16:00:00,2,PM2.5,29.66,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-02 19:00:00,2026-07-02 17:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,20,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-02 19:00:00,2026-07-02 17:00:00,2,VOCs,20.06,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-02 19:00:00,2026-07-02 17:00:00,2,PM2.5,28.36,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-02 20:00:00,2026-07-02 18:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,20,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-02 20:00:00,2026-07-02 18:00:00,2,VOCs,45.63,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-02 20:00:00,2026-07-02 18:00:00,2,PM2.5,29.42,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-02 21:00:00,2026-07-02 19:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,20,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-02 21:00:00,2026-07-02 19:00:00,2,VOCs,70.91,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-02 21:00:00,2026-07-02 19:00:00,2,PM2.5,27.06,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-02 22:00:00,2026-07-02 20:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,20,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-02 22:00:00,2026-07-02 20:00:00,2,VOCs,105.38,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-02 22:00:00,2026-07-02 20:00:00,2,PM2.5,23.79,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-02 23:00:00,2026-07-02 21:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,20,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-02 23:00:00,2026-07-02 21:00:00,2,VOCs,143.32,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-02 23:00:00,2026-07-02 21:00:00,2,PM2.5,22.88,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 00:00:00,2026-07-02 22:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,20,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 00:00:00,2026-07-02 22:00:00,2,VOCs,156.58,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 00:00:00,2026-07-02 22:00:00,2,PM2.5,22.31,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 01:00:00,2026-07-02 23:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,20,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 01:00:00,2026-07-02 23:00:00,2,VOCs,160.75,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 01:00:00,2026-07-02 23:00:00,2,PM2.5,21.95,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 02:00:00,2026-07-03 00:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,20,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 02:00:00,2026-07-03 00:00:00,2,VOCs,154.86,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 02:00:00,2026-07-03 00:00:00,2,PM2.5,21.69,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 03:00:00,2026-07-03 01:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,20,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 03:00:00,2026-07-03 01:00:00,2,VOCs,142.77,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 03:00:00,2026-07-03 01:00:00,2,PM2.5,21.88,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 04:00:00,2026-07-03 02:00:00,2,NO2,0.07,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 04:00:00,2026-07-03 02:00:00,2,VOCs,157.87,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 04:00:00,2026-07-03 02:00:00,2,PM2.5,22.23,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 05:00:00,2026-07-03 03:00:00,2,NO2,0.14,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 05:00:00,2026-07-03 03:00:00,2,VOCs,188.69,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 05:00:00,2026-07-03 03:00:00,2,PM2.5,23.03,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 06:00:00,2026-07-03 04:00:00,2,NO2,0.05,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 06:00:00,2026-07-03 04:00:00,2,VOCs,202.09,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 06:00:00,2026-07-03 04:00:00,2,PM2.5,24,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 07:00:00,2026-07-03 05:00:00,2,NO2,0.12,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 07:00:00,2026-07-03 05:00:00,2,VOCs,216.89,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 07:00:00,2026-07-03 05:00:00,2,PM2.5,25.42,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 08:00:00,2026-07-03 06:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,22,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 08:00:00,2026-07-03 06:00:00,2,VOCs,210.72,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 08:00:00,2026-07-03 06:00:00,2,PM2.5,26.23,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 09:00:00,2026-07-03 07:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,22,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 09:00:00,2026-07-03 07:00:00,2,VOCs,196.92,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 09:00:00,2026-07-03 07:00:00,2,PM2.5,26.47,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 10:00:00,2026-07-03 08:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,22,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 10:00:00,2026-07-03 08:00:00,2,VOCs,168.04,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 10:00:00,2026-07-03 08:00:00,2,PM2.5,26.4,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 11:00:00,2026-07-03 09:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,22,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 11:00:00,2026-07-03 09:00:00,2,VOCs,121.48,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 11:00:00,2026-07-03 09:00:00,2,PM2.5,25.6,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 12:00:00,2026-07-03 10:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,22,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 12:00:00,2026-07-03 10:00:00,2,VOCs,73.49,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 12:00:00,2026-07-03 10:00:00,2,PM2.5,23.81,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 13:00:00,2026-07-03 11:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,22,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 13:00:00,2026-07-03 11:00:00,2,VOCs,39.06,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 13:00:00,2026-07-03 11:00:00,2,PM2.5,21.9,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 14:00:00,2026-07-03 12:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,22,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 14:00:00,2026-07-03 12:00:00,2,VOCs,24.61,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 14:00:00,2026-07-03 12:00:00,2,PM2.5,22.79,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 15:00:00,2026-07-03 13:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,22,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 15:00:00,2026-07-03 13:00:00,2,VOCs,10.07,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 15:00:00,2026-07-03 13:00:00,2,PM2.5,21.41,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 16:00:00,2026-07-03 14:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,22,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 16:00:00,2026-07-03 14:00:00,2,VOCs,12.58,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 16:00:00,2026-07-03 14:00:00,2,PM2.5,22.45,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 17:00:00,2026-07-03 15:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,22,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 17:00:00,2026-07-03 15:00:00,2,VOCs,21.06,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 17:00:00,2026-07-03 15:00:00,2,PM2.5,23.39,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 18:00:00,2026-07-03 16:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,22,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 18:00:00,2026-07-03 16:00:00,2,VOCs,26.41,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 18:00:00,2026-07-03 16:00:00,2,PM2.5,24.07,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 19:00:00,2026-07-03 17:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,22,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 19:00:00,2026-07-03 17:00:00,2,VOCs,34.72,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 19:00:00,2026-07-03 17:00:00,2,PM2.5,24.49,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 20:00:00,2026-07-03 18:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,22,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 20:00:00,2026-07-03 18:00:00,2,VOCs,49.51,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 20:00:00,2026-07-03 18:00:00,2,PM2.5,25.32,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 21:00:00,2026-07-03 19:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,22,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 21:00:00,2026-07-03 19:00:00,2,VOCs,82.56,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 21:00:00,2026-07-03 19:00:00,2,PM2.5,23.81,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 22:00:00,2026-07-03 20:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,22,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 22:00:00,2026-07-03 20:00:00,2,VOCs,125.46,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 22:00:00,2026-07-03 20:00:00,2,PM2.5,22.72,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 23:00:00,2026-07-03 21:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,22,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 23:00:00,2026-07-03 21:00:00,2,VOCs,155.63,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-03 23:00:00,2026-07-03 21:00:00,2,PM2.5,22.32,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 00:00:00,2026-07-03 22:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,22,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 00:00:00,2026-07-03 22:00:00,2,VOCs,181.65,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 00:00:00,2026-07-03 22:00:00,2,PM2.5,21.19,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 01:00:00,2026-07-03 23:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,22,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 01:00:00,2026-07-03 23:00:00,2,VOCs,192.29,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 01:00:00,2026-07-03 23:00:00,2,PM2.5,21.09,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 02:00:00,2026-07-04 00:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,22,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 02:00:00,2026-07-04 00:00:00,2,VOCs,174.6,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 02:00:00,2026-07-04 00:00:00,2,PM2.5,20.35,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 03:00:00,2026-07-04 01:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,22,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 03:00:00,2026-07-04 01:00:00,2,VOCs,168.24,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 03:00:00,2026-07-04 01:00:00,2,PM2.5,19.69,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 04:00:00,2026-07-04 02:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,22,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 04:00:00,2026-07-04 02:00:00,2,VOCs,166.47,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 04:00:00,2026-07-04 02:00:00,2,PM2.5,19.55,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 05:00:00,2026-07-04 03:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,22,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 05:00:00,2026-07-04 03:00:00,2,VOCs,142.69,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 05:00:00,2026-07-04 03:00:00,2,PM2.5,17.97,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 06:00:00,2026-07-04 04:00:00,2,NO2,0.09,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 06:00:00,2026-07-04 04:00:00,2,VOCs,118.48,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 06:00:00,2026-07-04 04:00:00,2,PM2.5,15.17,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 07:00:00,2026-07-04 05:00:00,2,NO2,0.15,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 07:00:00,2026-07-04 05:00:00,2,VOCs,114.39,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 07:00:00,2026-07-04 05:00:00,2,PM2.5,12.64,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 08:00:00,2026-07-04 06:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,12,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 08:00:00,2026-07-04 06:00:00,2,VOCs,99.07,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 08:00:00,2026-07-04 06:00:00,2,PM2.5,10.2,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 09:00:00,2026-07-04 07:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,12,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 09:00:00,2026-07-04 07:00:00,2,VOCs,89.06,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 09:00:00,2026-07-04 07:00:00,2,PM2.5,12.71,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 10:00:00,2026-07-04 08:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,12,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 10:00:00,2026-07-04 08:00:00,2,VOCs,90.67,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 10:00:00,2026-07-04 08:00:00,2,PM2.5,15.65,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 11:00:00,2026-07-04 09:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,12,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 11:00:00,2026-07-04 09:00:00,2,VOCs,47.84,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 11:00:00,2026-07-04 09:00:00,2,PM2.5,16.46,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 12:00:00,2026-07-04 10:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,12,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 12:00:00,2026-07-04 10:00:00,2,VOCs,12.04,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 12:00:00,2026-07-04 10:00:00,2,PM2.5,13.13,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 13:00:00,2026-07-04 11:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,12,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 13:00:00,2026-07-04 11:00:00,2,VOCs,0.08,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 13:00:00,2026-07-04 11:00:00,2,PM2.5,13.89,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 14:00:00,2026-07-04 12:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,12,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 14:00:00,2026-07-04 12:00:00,2,VOCs,0,ppb,low_cost_sensor_kunak_apex,4,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 14:00:00,2026-07-04 12:00:00,2,PM2.5,15.46,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 15:00:00,2026-07-04 13:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,12,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 15:00:00,2026-07-04 13:00:00,2,VOCs,0,ppb,low_cost_sensor_kunak_apex,4,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 15:00:00,2026-07-04 13:00:00,2,PM2.5,19.13,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 16:00:00,2026-07-04 14:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,12,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 16:00:00,2026-07-04 14:00:00,2,VOCs,0,ppb,low_cost_sensor_kunak_apex,4,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-05,confirmed,2026-07-04 16:00:00,2026-07-04 14:00:00,2,PM2.5,19.94,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
